ticker,event_date,surprise_direction,initial_surprise,entry_price,exit_price,exit_date,days_held,strategy_return,stop_triggered,max_gain,volume_trend,price_trend,institutional_score,year_month
GOOGL,2024-01-31 05:00:00+00:00,-1.0,-0.051762949232828516,142.7637900102388,142.24688720703125,2024-03-14 04:00:00+00:00,30,0.003620685631633104,False,0.08508566370908115,1.044767649075707,0.0137431734604652,0.014358423027129875,2024-01
GOOGL,2024-03-18 04:00:00+00:00,1.0,0.052627969963213554,147.72405471052974,146.15345764160156,2024-03-19 04:00:00+00:00,1,-0.010631965606453313,True,0.0,0.9490971917909551,0.10712105565980147,0.10166829310840017,2024-03
GOOGL,2024-04-25 04:00:00+00:00,-1.0,-0.049016534848990594,150.42783450771225,170.92489624023438,2024-04-26 04:00:00+00:00,1,-0.13625843780574576,True,0.0,0.9567615089809343,0.014597382869473602,0.013966214061370004,2024-04
GOOGL,2024-04-26 04:00:00+00:00,1.0,0.11775634336918088,173.33046729734258,165.15948486328125,2024-04-29 04:00:00+00:00,1,-0.04714106274256034,True,0.0,0.9155870481434327,0.05453408071699163,0.04993069798688606,2024-04
GOOGL,2024-07-24 04:00:00+00:00,-1.0,-0.04505199220730115,172.76311556825274,156.4820098876953,2024-09-05 04:00:00+00:00,30,0.09423947714189797,False,0.0987902697335881,0.9669107462456915,-0.060018993561235905,0.058033009853209964,2024-07
GOOGL,2024-08-05 04:00:00+00:00,-1.0,-0.06696270723704469,154.75036261781605,157.5269317626953,2024-08-06 04:00:00+00:00,1,-0.017942246453641595,True,0.0,0.9524841930998933,0.007842548469853546,0.007469903451155258,2024-08
GOOGL,2024-10-30 04:00:00+00:00,1.0,0.06482786653542222,180.04756432112097,170.51109313964844,2024-10-31 04:00:00+00:00,1,-0.05296639928138052,True,0.0,1.0501054975461206,0.12313721770280195,0.1293070692622458,2024-10
GOOGL,2024-12-10 05:00:00+00:00,1.0,0.042652784988247254,182.41883132056967,190.7890472412109,2024-12-30 05:00:00+00:00,13,0.04588460445693806,False,0.07552634300205967,1.0340012837864607,-0.021289517715734344,0.022013388649263912,2024-12
JPM,2023-03-14 04:00:00+00:00,1.0,0.030704820181528786,127.18422673628548,120.58433532714844,2023-03-15 04:00:00+00:00,1,-0.051892373594579586,True,0.0,0.9275788646777786,0.06261737412236329,0.05808255279752545,2023-03
JPM,2023-04-14 04:00:00+00:00,1.0,0.04775570209720178,128.05919723670524,129.7552947998047,2023-05-26 04:00:00+00:00,30,0.01324463685309824,False,0.04624486453845768,0.8604116789757826,-0.02066795230507981,0.017782947543805116,2023-04
JPM,2024-04-12 04:00:00+00:00,-1.0,-0.03638114789446675,183.16905486238525,195.2201385498047,2024-05-24 04:00:00+00:00,30,-0.0657921377411343,False,0.043755320265778885,0.9786303889500332,0.0974355037381927,0.09535334492084993,2024-04
JPM,2024-11-06 05:00:00+00:00,1.0,0.06099591205978193,231.2472451295521,229.2398376464844,2024-12-19 05:00:00+00:00,30,-0.008680784421639684,False,0.0650638256189481,0.9989853168700796,-0.014468234617439272,0.014453553943853226,2024-11
META,2023-02-02 05:00:00+00:00,1.0,0.19762268866128666,182.3794455747218,194.542724609375,2023-03-17 04:00:00+00:00,30,0.06669215928540492,False,0.11751559364262705,0.9623932975622888,0.04867840081699442,0.04684776668232607,2023-02
META,2023-04-27 04:00:00+00:00,1.0,0.14560651491389975,238.5811222092179,263.50439453125,2023-06-09 04:00:00+00:00,30,0.10446456153465584,False,0.1363958162355099,0.9580005525197233,0.10248837453831901,0.09818391943455795,2023-04
META,2023-07-27 04:00:00+00:00,1.0,0.08892385301931269,323.3461149762604,296.2646789550781,2023-09-08 04:00:00+00:00,30,-0.08375370776658497,False,0.0011072256236756902,0.8401952898133359,-0.08476707711043989,0.07122089891943544,2023-07
META,2024-02-02 05:00:00+00:00,1.0,0.16419270382421386,457.0923327742611,456.9034118652344,2024-02-05 05:00:00+00:00,1,-0.0004133101683856204,True,0.0,0.878518475132864,0.08292650768834846,0.07285246908246161,2024-02
