ticker,date,open,high,low,close,volume
AAPL,2023-01-30 00:00:00-05:00,143.10626796433064,143.68871946900538,141.02324989890042,141.17132568359375,64015300
AAPL,2023-01-31 00:00:00-05:00,140.87517571941848,142.49420309949798,140.4605484095562,142.44483947753906,65874500
AAPL,2023-02-01 00:00:00-05:00,142.1289150988489,144.73515421762997,139.51280928282884,143.5702362060547,77663600
AAPL,2023-02-02 00:00:00-05:00,146.99585146947285,149.24669348189832,146.27519097291648,148.8913116455078,118339000
AAPL,2023-02-03 00:00:00-05:00,146.13698369670587,155.367421451088,145.93954431951425,152.5242462158203,154357300
AAPL,2023-02-06 00:00:00-05:00,150.61895772492184,151.14217893420934,148.85183962560956,149.78968811035156,69858300
AAPL,2023-02-07 00:00:00-05:00,148.7136179890826,153.24491754252153,148.7136179890826,152.67233276367188,83322600
AAPL,2023-02-08 00:00:00-05:00,151.91220679965525,152.60325227526124,149.2368553096487,149.97726440429688,64120100
AAPL,2023-02-09 00:00:00-05:00,151.81346444457745,152.35643407265164,148.49643142830433,148.940673828125,56007100
AAPL,2023-02-10 00:00:00-05:00,147.77401547814478,149.63279778324025,147.5367173791987,149.3065185546875,57450700
AAPL,2023-02-13 00:00:00-05:00,149.2471763928944,152.51983488560623,149.21751602061343,152.11447143554688,62199000
AAPL,2023-02-14 00:00:00-05:00,150.40399819813007,152.03539434579272,149.15821711991074,151.47181701660156,61707600
AAPL,2023-02-15 00:00:00-05:00,151.38281594677636,153.745854522139,151.1554147270533,153.57777404785156,65573800
AAPL,2023-02-16 00:00:00-05:00,151.77828778035447,154.566483327967,151.6201041650226,151.97604370117188,68167900
AAPL,2023-02-17 00:00:00-05:00,150.6313912376096,151.27405274729716,149.14831228910668,150.82913208007812,59144100
AAPL,2023-02-21 00:00:00-05:00,148.50565230235682,149.59324968756485,146.73585119733022,146.8050537109375,58867200
AAPL,2023-02-22 00:00:00-05:00,147.19066738077868,148.25848625294472,145.49996548151248,147.230224609375,51011300
AAPL,2023-02-23 00:00:00-05:00,148.39691004897256,148.64408993049327,145.5790684516341,147.71469116210938,48394200
AAPL,2023-02-24 00:00:00-05:00,145.45050490064946,145.5296042594395,144.07618560082526,145.05502319335938,55469600
AAPL,2023-02-27 00:00:00-05:00,146.0437354263551,147.48725716556407,145.7866587511589,146.25135803222656,44998500
AAPL,2023-02-28 00:00:00-05:00,145.39120697933842,147.39830637793327,145.17368748018072,145.7471466064453,50547000
AAPL,2023-03-01 00:00:00-05:00,145.17366452678502,145.56914623363537,143.37418806129784,143.67080688476562,55479000
AAPL,2023-03-02 00:00:00-05:00,142.75131384795435,145.05503189340783,142.27671766674902,144.26405334472656,52238100
AAPL,2023-03-03 00:00:00-05:00,146.3700024688502,149.40537804304904,145.66802019550744,149.32627868652344,70732300
AAPL,2023-03-06 00:00:00-05:00,152.05515407809082,154.53684949594242,151.72888994336137,152.09471130371094,87558000
AAPL,2023-03-07 00:00:00-05:00,151.96616367909397,152.29244288057856,149.42516275115915,149.88986206054688,56182000
AAPL,2023-03-08 00:00:00-05:00,151.08621757661572,151.7387760380252,150.11727673451966,151.14553833007812,47204800
AAPL,2023-03-09 00:00:00-05:00,151.82774843104707,152.79668921738386,148.53531102339875,148.89125061035156,53833600
AAPL,2023-03-10 00:00:00-05:00,148.5155613274809,149.23732233138423,145.94488461714658,146.82484436035156,68572400
AAPL,2023-03-13 00:00:00-04:00,146.1426312153812,151.41250811707283,146.03387146368914,148.7726287841797,84457100
AAPL,2023-03-14 00:00:00-04:00,149.57346291926225,151.66954312555754,148.40678132116508,150.86868286132812,73695900
AAPL,2023-03-15 00:00:00-04:00,149.48449268664993,151.5212522938301,148.2288147892157,151.26419067382812,77167900
AAPL,2023-03-16 00:00:00-04:00,150.443542077547,154.69503836094123,149.92940378389787,154.0919189453125,76161100
AAPL,2023-03-17 00:00:00-04:00,154.31932940774055,154.97188784795392,152.53963142836827,153.2515106201172,98944600
AAPL,2023-03-20 00:00:00-04:00,153.3207323821306,156.03971087014546,152.4110972116962,155.6244354248047,73641400
AAPL,2023-03-21 00:00:00-04:00,155.54533387337614,157.60185682514813,154.7741189081368,157.48321533203125,73938300
AAPL,2023-03-22 00:00:00-04:00,157.50299444764113,160.31095376257457,156.02979719452793,156.04957580566406,75701800
AAPL,2023-03-23 00:00:00-04:00,157.03828312130508,159.7276007367605,155.90124691129472,157.13714599609375,67622100
AAPL,2023-03-24 00:00:00-04:00,157.06797183296018,158.53127238912836,156.06937062345713,158.44229125976562,59196500
AAPL,2023-03-27 00:00:00-04:00,158.13580009435265,158.9564390941657,156.0891434767474,156.49452209472656,52390300
AAPL,2023-03-28 00:00:00-04:00,156.188025298689,156.70216367834936,154.22046800357577,155.8716278076172,45992200
AAPL,2023-03-29 00:00:00-04:00,157.57220469744664,159.23326112130354,157.5524411719995,158.9564208984375,51305700
AAPL,2023-03-30 00:00:00-04:00,159.70784921727477,160.6372479005565,159.45078759523014,160.5284881591797,49501700
AAPL,2023-03-31 00:00:00-04:00,160.60758412796915,163.1387034155815,160.08356404514288,163.03982543945312,68749800
AAPL,2023-04-03 00:00:00-04:00,162.41694087425697,164.4141432098461,162.36750188667764,164.29550170898438,56976200
AAPL,2023-04-04 00:00:00-04:00,164.72065569074036,164.95793868784338,163.24745837486338,163.7615966796875,46278300
AAPL,2023-04-05 00:00:00-04:00,162.88166046757286,163.18816110737487,159.97482264150005,161.91270446777344,51511700
AAPL,2023-04-06 00:00:00-04:00,160.5976809407093,163.09915484076092,160.17253885078875,162.8025360107422,45390100
AAPL,2023-04-10 00:00:00-04:00,159.59912041416845,160.20223999023438,158.27423973450374,160.20223999023438,47716900
AAPL,2023-04-11 00:00:00-04:00,160.5186174915291,160.52849925536958,158.69936213850445,158.98609924316406,47644200
AAPL,2023-04-12 00:00:00-04:00,159.40135205289505,160.23187277591592,157.9775936210526,158.2939910888672,50133100
AAPL,2023-04-13 00:00:00-04:00,159.80670788317548,163.92966562076376,159.59907018867185,163.69236755371094,68445600
AAPL,2023-04-14 00:00:00-04:00,162.7333124858637,164.44380780578675,161.97200945675792,163.34632873535156,49386500
AAPL,2023-04-17 00:00:00-04:00,163.22768401184308,163.52430285260365,162.17964384959518,163.36610412597656,41516200
AAPL,2023-04-18 00:00:00-04:00,164.22626551492016,165.5214852558962,163.78132980461797,164.5920867919922,49923000
AAPL,2023-04-19 00:00:00-04:00,163.92967071563345,166.26304897753164,163.67259403000486,165.73902893066406,47720200
AAPL,2023-04-20 00:00:00-04:00,164.21640012100644,165.9763194310247,163.69238005042013,164.77008056640625,52456400
AAPL,2023-04-21 00:00:00-04:00,163.1881534195007,164.57235465877127,162.63447292379246,163.1584930419922,58337300
AAPL,2023-04-24 00:00:00-04:00,163.13871709330454,163.73195482649055,162.041237847574,163.46499633789062,41949600
AAPL,2023-04-25 00:00:00-04:00,163.32657200300784,164.4339329839802,161.883034935673,161.92259216308594,48714100
AAPL,2023-04-26 00:00:00-04:00,161.22060381553294,163.41556237454046,160.96354216946153,161.91270446777344,45498800
AAPL,2023-04-27 00:00:00-04:00,163.32657592288362,166.65855579595313,163.32657592288362,166.51025390625,64902300
AAPL,2023-04-28 00:00:00-04:00,166.58933625125528,167.93399523157063,165.98621681699632,167.76589965820312,55275900
AAPL,2023-05-01 00:00:00-04:00,167.3703793549587,168.5271789697572,166.73759969165033,167.6768798828125,52472900
AAPL,2023-05-02 00:00:00-04:00,168.17128153704527,168.42835824019505,165.65004401355455,166.63876342773438,48425700
AAPL,2023-05-03 00:00:00-04:00,167.58791263315675,168.99189215573168,165.2743132122935,165.56103515625,65136000
AAPL,2023-05-04 00:00:00-04:00,163.02995828643287,165.15569918374248,162.45649916415186,163.9197998046875,81235400
AAPL,2023-05-05 00:00:00-04:00,169.05122033812108,172.33377562947254,168.8337008869275,171.6120147705078,113453200
AAPL,2023-05-08 00:00:00-04:00,170.53431814830344,171.88887398730245,170.1684967974759,171.54281616210938,55962800
AAPL,2023-05-09 00:00:00-04:00,171.09789605728315,171.58235891028352,169.66425593732595,169.83233642578125,45326900
AAPL,2023-05-10 00:00:00-04:00,171.06824047843108,172.06684167430913,169.96086445482297,171.60214233398438,53724500
AAPL,2023-05-11 00:00:00-04:00,171.88887125937896,172.62051394942262,170.22781484613878,171.7899932861328,49514700
AAPL,2023-05-12 00:00:00-04:00,171.89889318697968,172.33453386665053,169.30487018579348,170.85931396484375,45533100
AAPL,2023-05-15 00:00:00-04:00,171.44347960387887,171.49298697857782,169.77023004875,170.36428833007812,37266700
AAPL,2023-05-16 00:00:00-04:00,170.28507955206572,171.42367363249335,170.0969605927275,170.36428833007812,42110300
AAPL,2023-05-17 00:00:00-04:00,170.00783790944186,171.21573009717264,168.7306172756303,170.97811889648438,57951600
AAPL,2023-05-18 00:00:00-04:00,171.28506154552485,173.50286200077872,170.86922679282654,173.3147430419922,65496700
AAPL,2023-05-19 00:00:00-04:00,174.6414324508558,174.6414324508558,173.20580942819797,173.4236297607422,55809500
AAPL,2023-05-22 00:00:00-04:00,172.25533943207657,172.97811385055638,171.73059450812943,172.47315979003906,43570900
AAPL,2023-05-23 00:00:00-04:00,171.41375772100255,171.66127945739515,169.5820908286863,169.85931396484375,50747300
AAPL,2023-05-24 00:00:00-04:00,169.393985633902,170.71080319124064,168.82964388505917,170.1365509033203,45143500
AAPL,2023-05-25 00:00:00-04:00,170.70089424192957,172.1761141248664,169.98803043113716,171.275146484375,56058300
AAPL,2023-05-26 00:00:00-04:00,171.60186442454003,174.02757424675536,171.39393953348073,173.69093322753906,54835000
AAPL,2023-05-30 00:00:00-04:00,175.20582395511747,177.21569960645425,174.81969058140083,175.54244995117188,55964400
AAPL,2023-05-31 00:00:00-04:00,175.57211342872856,177.57209321550437,175.0077566388477,175.49290466308594,99625300
AAPL,2023-06-01 00:00:00-04:00,175.93847152997847,178.3344804566055,175.17610024638307,178.30477905273438,68901800
AAPL,2023-06-02 00:00:00-04:00,179.2354435119536,179.97800874169684,177.48298533965166,179.15623474121094,61996900
AAPL,2023-06-05 00:00:00-04:00,180.81957270938136,183.11656642752385,176.2750624238164,177.7998046875,121946500
AAPL,2023-06-06 00:00:00-04:00,178.18594757320713,178.33445457100666,175.6711182885981,177.43348693847656,64848400
AAPL,2023-06-07 00:00:00-04:00,176.6710846773651,179.41362924518026,175.56219233551565,176.05723571777344,61944600
AAPL,2023-06-08 00:00:00-04:00,176.1364684949153,179.04732664647344,175.70084291207064,178.78001403808594,50214900
AAPL,2023-06-09 00:00:00-04:00,179.70080859942686,180.423567952115,178.83943765707895,179.16616821289062,48900000
AAPL,2023-06-12 00:00:00-04:00,179.473070311983,182.0670933538608,179.17604119777275,181.96807861328125,54274900
AAPL,2023-06-13 00:00:00-04:00,180.98788948565831,182.32449774459167,180.63145759510397,181.49282836914062,54929100
AAPL,2023-06-14 00:00:00-04:00,181.5522431050323,182.56213604593384,180.21563475820471,182.12649536132812,57462900
AAPL,2023-06-15 00:00:00-04:00,182.13641040467775,184.67103069686027,181.95818688950908,184.16607666015625,65433200
AAPL,2023-06-16 00:00:00-04:00,184.878923163322,185.13635542691418,182.4433178422068,183.0868682861328,101256200
AAPL,2023-06-20 00:00:00-04:00,182.58193651385486,184.2551858622496,182.58193651385486,183.1759796142578,49799100
AAPL,2023-06-21 00:00:00-04:00,183.06706733943585,183.5720213426237,180.77996894802234,182.1363983154297,49515700
AAPL,2023-06-22 00:00:00-04:00,181.91857754734076,185.1957628610581,181.84926421078353,185.14625549316406,51245300
AAPL,2023-06-23 00:00:00-04:00,183.71064919871634,185.70071866604846,183.17599374881706,184.82943725585938,53117000
AAPL,2023-06-26 00:00:00-04:00,184.97794384564872,186.18585111473345,183.39379870692287,183.43341064453125,48088700
AAPL,2023-06-27 00:00:00-04:00,184.04726807160984,186.52248552112178,183.8294477274505,186.1957550048828,50730800
AAPL,2023-06-28 00:00:00-04:00,186.06701002238486,188.01748227887595,185.74029466431574,187.37393188476562,51216800
AAPL,2023-06-29 00:00:00-04:00,187.2056476277424,188.18583917474905,187.06703605511274,187.71058654785156,46347300
AAPL,2023-06-30 00:00:00-04:00,189.73035002901096,192.5520885186599,189.36400761728203,192.04714965820312,85213200
AAPL,2023-07-03 00:00:00-04:00,191.85904618822673,191.9580609253223,189.85906633761323,190.55213928222656,31458200
AAPL,2023-07-05 00:00:00-04:00,189.6709759307026,191.06698713435688,188.7303811843197,189.433349609375,46920300
AAPL,2023-07-06 00:00:00-04:00,187.95811200082892,190.11650951153766,187.32445692665846,189.90858459472656,45094300
AAPL,2023-07-07 00:00:00-04:00,189.51255404191053,190.7600582083635,188.35415407859097,188.78977966308594,46815000
AAPL,2023-07-10 00:00:00-04:00,187.38384586798722,188.10662020019882,185.18585168727856,186.74029541015625,59922200
AAPL,2023-07-11 00:00:00-04:00,187.28487201023415,187.42348359441797,184.75025155228488,186.215576171875,46638100
AAPL,2023-07-12 00:00:00-04:00,187.79970514631046,189.79968522544766,186.60170827121757,187.88882446289062,60750200
AAPL,2023-07-13 00:00:00-04:00,188.61158724645796,189.29474974345305,187.89872334590046,188.65118408203125,41342300
AAPL,2023-07-14 00:00:00-04:00,188.3442359735881,189.28481555311026,187.75019286903466,188.7996826171875,41616200
AAPL,2023-07-17 00:00:00-04:00,189.99769273438966,192.39371661286773,189.90858852856573,192.06698608398438,50520200
AAPL,2023-07-18 00:00:00-04:00,191.433317028607,192.40359800546008,190.51252831302557,191.80953979492188,48288200
AAPL,2023-07-19 00:00:00-04:00,191.1857808476927,196.26491622319193,190.74022966968735,193.16595458984375,80507300
AAPL,2023-07-20 00:00:00-04:00,193.1560618639693,194.52238670645607,190.5917402572243,191.2154998779297,59581200
AAPL,2023-07-21 00:00:00-04:00,192.17589935868594,193.03727024392953,189.33433929774543,190.0373077392578,71951700
AAPL,2023-07-24 00:00:00-04:00,191.4927249435582,192.9778554020486,190.34422042985216,190.83926391601562,45377800
AAPL,2023-07-25 00:00:00-04:00,191.4135192381226,192.51251639930572,191.00757994716116,191.7006378173828,37283200
AAPL,2023-07-26 00:00:00-04:00,191.75014067908202,193.70061320853526,191.40361930588426,192.57191467285156,47471900
AAPL,2023-07-27 00:00:00-04:00,194.076873305403,195.24516880610398,190.64126993533102,191.30462646484375,47460200
AAPL,2023-07-28 00:00:00-04:00,192.74022840055838,194.68080550669023,192.21548351570434,193.88873291015625,48291400
AAPL,2023-07-31 00:00:00-04:00,194.1164606567971,194.54220593555127,193.3243880114047,194.50259399414062,38824100
AAPL,2023-08-01 00:00:00-04:00,194.29468863259882,194.77982161953312,193.3441984148306,193.67092895507812,35175100
AAPL,2023-08-02 00:00:00-04:00,193.1065496196106,193.24516118654293,189.94818497968632,190.6709442138672,50389300
AAPL,2023-08-03 00:00:00-04:00,189.67096144116343,190.46301890335675,188.79968010371752,189.27491760253906,61235200
AAPL,2023-08-04 00:00:00-04:00,183.68091849305446,185.52248065691288,180.11659975412636,180.1859130859375,115956800
AAPL,2023-08-07 00:00:00-04:00,180.32457194637539,181.3146590660809,175.59195672278545,177.07708740234375,97576100
AAPL,2023-08-08 00:00:00-04:00,177.90874423926195,178.48299654054432,175.81965996172053,178.0176544189453,67823000
AAPL,2023-08-09 00:00:00-04:00,179.07702506576103,179.13642786663587,175.25528876502239,176.42359924316406,60378500
AAPL,2023-08-10 00:00:00-04:00,177.70080592181807,178.95822060931928,175.8394526832055,176.20578002929688,54686900
AAPL,2023-08-11 00:00:00-04:00,175.7993186650753,177.08815781935616,175.03591791571532,176.26527404785156,52036700
AAPL,2023-08-14 00:00:00-04:00,176.44373225185288,178.14898275911253,175.78938877461678,177.92095947265625,43675600
AAPL,2023-08-15 00:00:00-04:00,177.34592099472832,177.94076628789648,175.53161335110406,175.9281768798828,43622600
AAPL,2023-08-16 00:00:00-04:00,175.61092006059548,177.0088162608788,174.9863181633248,175.05572509765625,46964900
AAPL,2023-08-17 00:00:00-04:00,175.6208528452633,175.98767489704687,171.99223724872292,172.50778198242188,66062900
AAPL,2023-08-18 00:00:00-04:00,170.82237017622754,173.59836059602029,170.48528962334868,172.99359130859375,61172200
AAPL,2023-08-21 00:00:00-04:00,173.56859991663836,174.61950689363672,172.25000423465377,174.3319854736328,46311900
AAPL,2023-08-22 00:00:00-04:00,175.5415427319188,176.15622081199353,174.73849165880682,175.7100830078125,42038900
AAPL,2023-08-23 00:00:00-04:00,176.9890180826326,179.99303161559698,176.80064510070915,179.56671142578125,52722800
AAPL,2023-08-24 00:00:00-04:00,179.1205572949361,179.54687744583052,174.50051821034532,174.8673553466797,54945800
AAPL,2023-08-25 00:00:00-04:00,175.85879974601767,177.6136093916348,174.31218067560857,177.0782470703125,51449600
AAPL,2023-08-28 00:00:00-04:00,178.54553539179292,179.04124736642365,177.018749166219,178.64468383789062,43820700
AAPL,2023-08-29 00:00:00-04:00,178.15889276911417,183.31429463018617,177.96061099136716,182.54098510742188,53003900
AAPL,2023-08-30 00:00:00-04:00,183.35395983897268,186.23900735465395,183.1556780614674,186.04071044921875,60813900
AAPL,2023-08-31 00:00:00-04:00,186.22907807070516,187.49809956371718,185.8721648302999,186.25881958007812,60794500
AAPL,2023-09-01 00:00:00-04:00,187.86491606664922,188.2912210727348,186.66528651811905,187.83517456054688,45766500
AAPL,2023-09-05 00:00:00-04:00,186.66529992482816,188.350717612699,186.00104769428793,188.0731201171875,45280000
AAPL,2023-09-06 00:00:00-04:00,186.7842777718091,187.23043067946264,179.91371663144653,181.34136962890625,81755800
AAPL,2023-09-07 00:00:00-04:00,173.67765269377628,176.6816813943478,172.05171790486162,176.03724670410156,112488800
AAPL,2023-09-08 00:00:00-04:00,176.82045661878996,178.6942471635063,176.265246533602,176.6519012451172,65551300
AAPL,2023-09-11 00:00:00-04:00,178.52571023294755,178.75373349578624,175.8191120741523,177.82179260253906,58953100
AAPL,2023-09-12 00:00:00-04:00,177.95071595688535,178.58522677149583,173.32076725641124,174.78807067871094,90370200
AAPL,2023-09-13 00:00:00-04:00,174.99625134216151,175.77948480311008,172.48794973853728,172.7159881591797,84267900
AAPL,2023-09-14 00:00:00-04:00,172.50778112260195,174.58977763559852,172.09138484558866,174.2328643798828,60895800
AAPL,2023-09-15 00:00:00-04:00,174.96648860625493,174.9863213204115,172.329312484714,173.50909423828125,109259500
AAPL,2023-09-18 00:00:00-04:00,174.9664984209427,177.84163701778533,174.65915940995401,176.4437255859375,67257600
AAPL,2023-09-19 00:00:00-04:00,175.99757641576028,178.08948146713516,175.6109216966876,177.53428649902344,51826900
AAPL,2023-09-20 00:00:00-04:00,177.72264255589144,178.158871491594,173.8957457034938,173.9849853515625,58436200
AAPL,2023-09-21 00:00:00-04:00,173.0530629204369,174.78805492740332,172.3689779372214,172.43836975097656,63149100
AAPL,2023-09-22 00:00:00-04:00,173.17201907467273,175.56135441857745,172.55734106823024,173.29098510742188,56725400
AAPL,2023-09-25 00:00:00-04:00,172.7060340664089,175.4522824052414,172.6564598476282,174.56991577148438,46172700
AAPL,2023-09-26 00:00:00-04:00,173.32074847329434,173.69747930093746,170.1878450472042,170.4852752685547,64588900
AAPL,2023-09-27 00:00:00-04:00,171.13957384349305,171.55597002980713,167.60019869586014,168.96835327148438,66921800
AAPL,2023-09-28 00:00:00-04:00,167.88772217595067,170.5546549284134,166.18247183150447,169.2261505126953,56294400
AAPL,2023-09-29 00:00:00-04:00,170.5447655196905,171.58576377459906,168.87916528625075,169.74171447753906,51861100
AAPL,2023-10-02 00:00:00-04:00,169.75161672914737,172.8052044328195,169.46409530048962,172.25991821289062,52164500
AAPL,2023-10-03 00:00:00-04:00,170.78267952738358,172.14094058886474,169.35504178574476,170.92147827148438,49594600
AAPL,2023-10-04 00:00:00-04:00,169.62273306372262,172.71598631340495,169.5037670214799,172.1707000732422,53020300
AAPL,2023-10-05 00:00:00-04:00,172.2995983145977,173.9453660528546,171.19911689057432,173.41000366210938,48527900
AAPL,2023-10-06 00:00:00-04:00,172.30949278163357,176.46356172729125,171.69479961979252,175.9678497314453,57266700
AAPL,2023-10-09 00:00:00-04:00,175.29367439346143,177.51446959158443,174.2923416030924,177.45498657226562,42390800
AAPL,2023-10-10 00:00:00-04:00,176.57261638357625,178.17871838563994,176.42389371024447,176.86012268066406,43698000
AAPL,2023-10-11 00:00:00-04:00,176.6717720255812,178.30763087133224,176.0769266408882,178.258056640625,47551100
AAPL,2023-10-12 00:00:00-04:00,178.52572180730996,180.77624333047942,177.50454119898205,179.1602325439453,56743100
AAPL,2023-10-13 00:00:00-04:00,179.86414450043375,180.36976530628638,176.61227491408687,177.31619262695312,51427100
AAPL,2023-10-16 00:00:00-04:00,175.23418002024147,177.5441995976702,174.99623283045386,177.18728637695312,52517000
AAPL,2023-10-17 00:00:00-04:00,175.135025356181,176.88984988971393,173.30090022346374,175.6307373046875,57549400
AAPL,2023-10-18 00:00:00-04:00,174.07422069011992,176.05706860986896,173.60825021874456,174.3319854736328,54764400
AAPL,2023-10-19 00:00:00-04:00,174.53027383635083,176.31484005715805,173.68757251536525,173.95526123046875,59302900
AAPL,2023-10-20 00:00:00-04:00,173.80652221036553,173.9155794449356,171.15942220172326,171.39736938476562,64244000
AAPL,2023-10-23 00:00:00-04:00,169.4442697526279,172.51767489960218,168.4726633962427,171.51634216308594,55980100
AAPL,2023-10-24 00:00:00-04:00,171.56592094062157,172.18059896074934,169.97963653831403,171.95257568359375,43816600
AAPL,2023-10-25 00:00:00-04:00,170.40595412753765,171.57582713235345,169.1864917714858,169.6326446533203,57157000
AAPL,2023-10-26 00:00:00-04:00,168.9088912991807,169.91023915738614,164.24920182104776,165.458740234375,70625300
AAPL,2023-10-27 00:00:00-04:00,165.47858075180807,167.5110029440003,165.39926501775972,166.77734375,58499100
AAPL,2023-10-30 00:00:00-04:00,167.5704619394744,169.70201714769797,167.4217392864812,168.82955932617188,51131000
AAPL,2023-10-31 00:00:00-04:00,167.89764555846892,169.43434051981868,166.4600687836398,169.3054656982422,44846000
AAPL,2023-11-01 00:00:00-04:00,169.5334969755198,172.73579212701503,168.66103905073186,172.47802734375,56934900
AAPL,2023-11-02 00:00:00-04:00,174.0147276321476,176.25534020612366,173.95524461845602,176.04714965820312,77334800
AAPL,2023-11-03 00:00:00-04:00,172.74571998498175,175.30359567263832,171.8633532465518,175.13504028320312,79829200
AAPL,2023-11-06 00:00:00-05:00,174.86736758526175,177.8911986418375,174.69882732290304,177.6929168701172,63841300
AAPL,2023-11-07 00:00:00-05:00,177.64335292992328,180.87540499500966,177.43516235233906,180.26072692871094,70530000
AAPL,2023-11-08 00:00:00-05:00,180.7861556902591,181.87671291239437,180.0326638382413,181.32151794433594,49340300
AAPL,2023-11-09 00:00:00-05:00,181.3909282750837,182.54096853276508,180.2507816826859,180.84564208984375,53763500
AAPL,2023-11-10 00:00:00-05:00,182.63256439705196,185.2136688107188,182.19576071339824,185.04489135742188,66133400
AAPL,2023-11-13 00:00:00-05:00,184.46913200851657,184.67759686655458,182.87083578949566,183.45654296875,43627500
AAPL,2023-11-14 00:00:00-05:00,186.33545119454976,186.74247420260892,184.9456350058848,186.0773468017578,60108400
AAPL,2023-11-15 00:00:00-05:00,186.48434792046902,188.12234646111898,186.41484954526325,186.64317321777344,53790500
AAPL,2023-11-16 00:00:00-05:00,188.19184420357837,189.57173837709286,187.27851922089127,188.33082580566406,54412900
AAPL,2023-11-17 00:00:00-05:00,188.8669158544037,188.99597562451044,187.19913643084107,188.3109893798828,50922700
AAPL,2023-11-20 00:00:00-05:00,188.50952517211448,190.51484429092645,188.4996033239707,190.0581817626953,46505100
AAPL,2023-11-21 00:00:00-05:00,190.01848054916417,190.12768147094766,188.36062302598555,189.2540740966797,38134500
AAPL,2023-11-22 00:00:00-05:00,190.09788874466753,191.52740733771327,189.4426832554431,189.919189453125,39617700
AAPL,2023-11-24 00:00:00-05:00,189.48239453680722,189.51217522879531,187.87417657801197,188.5889434814453,24048300
AAPL,2023-11-27 00:00:00-05:00,188.53929229982836,189.28383984926063,187.52670339120002,188.4102325439453,40552600
AAPL,2023-11-28 00:00:00-05:00,188.40030507150686,189.6908571482296,188.0230628104096,189.0157928466797,38415400
AAPL,2023-11-29 00:00:00-05:00,189.51216190888897,190.693513100917,187.5962001689742,187.9932861328125,43014200
AAPL,2023-11-30 00:00:00-05:00,188.4598756228668,188.93639696992793,186.82187704243873,188.56907653808594,48794400
AAPL,2023-12-01 00:00:00-05:00,188.94632812953898,190.16738195236098,187.85431892352926,189.84971618652344,45704800
AAPL,2023-12-04 00:00:00-05:00,188.5988457293275,188.66834410198348,186.08723998028688,188.05284118652344,43389500
AAPL,2023-12-05 00:00:00-05:00,188.82721483361496,192.98674157750665,188.79741899208386,192.0138702392578,66628400
AAPL,2023-12-06 00:00:00-05:00,193.03636454966008,193.3441084564195,190.71337975554792,190.92185974121094,41089700
AAPL,2023-12-07 00:00:00-05:00,192.22233461466143,193.5823700079149,192.18261692775607,192.85768127441406,47477700
AAPL,2023-12-08 00:00:00-05:00,192.78816888710017,194.56516412443645,192.26202318278135,194.28720092773438,53406400
AAPL,2023-12-11 00:00:00-05:00,191.70612101402028,192.08336332058192,190.02840462687192,191.77560424804688,60943700
AAPL,2023-12-12 00:00:00-05:00,191.67632450221151,193.30440121762786,190.32621099568146,193.2944793701172,52696900
AAPL,2023-12-13 00:00:00-05:00,193.67171305530522,196.56056130389416,193.43346752411227,196.52085876464844,70404200
AAPL,2023-12-14 00:00:00-05:00,196.58042720970235,198.16878635020208,194.73394853732478,196.66976928710938,66831600
AAPL,2023-12-15 00:00:00-05:00,196.09399507777627,196.9576655039482,195.56784928391744,196.1337127685547,128538400
